soil_ph,nitrogen,phosphorus,potassium,rainfall,temperature,humidity,altitude,label
6.002702728128878,0.4485129192573274,0.1348292913348289,0.5738582434769474,714.5019514801385,14.067537056988032,77.13457558688432,1659.8611805104968,irish_potato
6.181830600772492,0.4855251547467802,0.0920244828339009,0.3751333893824005,835.6492402600886,28.70544460109759,75.48822413594428,1378.532296684073,cassava
5.324679160226495,0.4793977771322891,0.1429184612730863,0.2885329763096766,1544.777617742856,24.22052787694893,80.32967084577581,1275.476543309391,rice
6.976019744815696,0.400941903236561,0.1953362582489111,0.3057927579609681,792.7559523684612,21.063483938290556,68.53519018368964,1150.1942780660163,maize
5.508956236228162,0.351149153300372,0.1659302295788813,0.6889877352643341,733.7215265502513,16.067971329219773,66.00803442975555,1921.073964548037,irish_potato
5.117112372781025,0.4841493976683407,0.1478103397891007,0.5542462083646138,1182.9009685226351,12.11956582214528,84.90876109839051,1971.646091129112,irish_potato
6.003335802544986,0.6416070551335731,0.1848266691472506,0.2817512268136871,893.897702533186,25.625670709819445,66.03185841875171,1061.672611437598,maize
6.077083111512172,0.6454855066542076,0.1025398672018605,0.3423972966371002,802.9394192361868,16.34204718072082,67.12568059535155,1943.416373101747,irish_potato
6.408047255994921,0.6628969257866216,0.1620538099888254,0.2646405618683584,1080.2844492662985,29.79100623675497,92.64875912717793,1387.068765761716,rice
6.042579374631928,0.6448356099254349,0.2147653629169025,0.3022038248341002,749.7767305605963,14.864391020480712,84.59137368526532,1612.7997135232454,irish_potato
6.903299960163369,0.4951429516338298,0.142606387226739,0.505620476200163,875.8880980814902,23.69663930063092,73.19655976277852,1562.9169729004393,tomato
6.121967103141872,0.3611460872957247,0.1005728618133095,0.5742913975629078,851.0462934598307,26.135237661895623,55.2703871887348,1480.5118180605882,cassava
6.67983993825553,0.5732283413041623,0.1748707820572804,0.4067161860085669,669.7904282669588,20.004341617988,59.03945137792172,1261.5268899643415,tomato
6.554959506620339,0.4593428330965536,0.1591658994556881,0.6791889918993645,945.1148989626344,22.628600455645017,87.62243287948249,1654.659866411882,banana
6.455597724963411,0.4824152006144104,0.2469654693065287,0.3623053152249495,1122.9723271265098,11.345971599720109,77.23408102785231,1730.608487729481,irish_potato
5.936049720470381,0.3465218496167927,0.1245199646270634,0.4686932877875588,751.7291418524765,18.23784597446092,73.43912041456785,1688.8008486414142,beans
5.773133257805284,0.3122016846445973,0.0693154708276821,0.3388360252478152,713.3683574912366,24.31118950897673,71.99919167943307,1216.3161068895051,cassava
5.841843393785817,0.5863144786695255,0.1409918631598785,0.4455618236139315,934.088424956176,17.029376539041692,81.24651770320128,1654.2509603656526,irish_potato
6.446387724754775,0.5856390468686338,0.1103247390317774,0.5389606780298944,1072.1827953781271,21.24423108683798,61.32975917962138,1227.48446565986,tomato
5.638784827714888,0.2185007397844153,0.1015315016119518,0.2550436688247846,823.7234067609088,20.42418371718175,63.60191734323699,1077.66409272106,cassava
6.395151931394939,0.6169977394793889,0.1391430971837343,0.6257900192937385,1050.3670969299276,21.134136600389287,80.955478007241,1101.2600804836916,rice
6.05779066728887,0.3150031464675861,0.2450368674221278,0.7471667302209459,1146.643681427316,13.531261595397112,71.51284661427434,1691.6379594774646,irish_potato
5.653332148006761,0.3832393070111253,0.0924050131794524,0.6007136276219003,1067.753289360137,19.70660342453576,74.3900915924111,1734.1641734932891,sweet_potato
6.797544538575029,0.2833028900962663,0.1686612236784591,0.5303280592216505,930.8214775507856,27.512014526457914,72.29053203411992,1406.372516488033,tomato
6.665071787692607,0.4854598029082711,0.1797940416284136,0.294268057168583,709.6491877007962,17.877839051922976,74.6942216915824,1873.3600769369157,beans
5.841863599306955,0.3047358999323438,0.1556264193645435,0.4654675033369314,1121.2354532069903,11.665790215126584,66.4286351585439,1710.7261701804691,irish_potato
6.490825541865681,0.3238004062451466,0.0779161569515041,0.5777371511132964,692.9589887980114,26.21808998504868,73.1275185081355,1469.22528956066,cassava
5.799170786270127,0.3042327570391976,0.135888542114284,0.2959421290313091,986.7362398440516,28.70783415885449,86.01295480765089,1270.5105190065374,rice
5.652661990537205,0.4436032688594407,0.1977401321735485,0.3598407462065306,1532.8409007766222,24.474471412190105,78.37026197089574,1109.2653468357305,rice
6.226085696318142,0.5009016393643497,0.1402738283812945,0.2539558556844153,924.1997872295424,27.46227594970079,83.86922250374266,1312.749713702571,rice
6.984344922743709,0.2405421304194794,0.0929954904076921,0.1956134397460423,1040.5885480352638,18.981408763966705,78.33286653164765,1483.8300310208851,beans
5.132445754500043,0.3768850309554343,0.146059090061813,0.5350447333336237,887.2356312712466,26.543503692788004,75.63394071412105,1422.7100683335304,cassava
6.217999959065012,0.2845444920005873,0.143637547882277,0.412080288653924,841.5851025801678,23.95611763124499,76.7812257001795,1117.7601862464178,banana
5.6236012000829785,0.3331446253646151,0.1132957490408171,0.2492680016307766,578.3975883531406,27.112139725045164,61.28863192020958,1387.6189183981548,cassava
5.608862197067066,0.5976111978551597,0.1055420103246028,0.4175013017799255,871.4390661804025,25.496042353985064,58.12722274591009,1134.3589277196972,maize
6.42742753152058,0.5735117310641482,0.1643932673278942,0.4837833011424387,628.1069527299393,24.727685730718544,76.27131893305238,1235.9877775979044,maize
5.134943261507264,0.3506921410595019,0.115238159107508,0.59155696903411,1308.2001057247894,27.92608136552249,88.87264268992608,1249.3054464703016,rice
6.7391655387404175,0.2335734618619059,0.0787199362108542,0.4652209468420709,1088.8374640551683,24.651540472727564,78.0488949380917,1612.9451127686143,sweet_potato
6.346971382753001,0.4317304330655291,0.1544354718316395,0.3664544586478047,712.6955524249387,23.16382980569527,61.73325675020289,1607.6681096097573,sweet_potato
5.917957606958286,0.4352110604859074,0.0907878868177763,0.554209246810782,690.2460952273927,24.375165390044067,63.16448244327089,1582.237630494481,sweet_potato
5.273746032264296,0.3039921121952674,0.0658428259377241,0.4228417379306424,805.6254440704638,27.789648171159502,73.83966796554517,1181.9696466621986,cassava
6.63781738134492,0.2225344370750383,0.1216826503924851,0.3859840982325181,766.7032406391066,18.606543032845465,61.61369512559708,1655.9379586086573,beans
5.642878919212789,0.3118697000593816,0.1218576211890531,0.5121436967409403,626.6596683361983,22.67561795789933,67.26804634047186,1263.858629237571,cassava
5.143422869372423,0.2835988944947183,0.1068734406762275,0.5634364945510721,757.3964508673964,23.90613544846508,60.94990947394119,1773.6658634007972,sweet_potato
6.028975823050503,0.317003576476669,0.0627942098814463,0.5333655540493827,983.9167533922488,25.687958305168124,64.35897596696942,1453.3945421538294,sweet_potato
6.272536367610284,0.395194937783168,0.1870878253621292,0.514098684853634,910.049639090154,23.461513809664478,70.64331898536645,1067.0362438960333,rice
6.221748127916677,0.26078814711732,0.09630371328903,0.3127462870809485,768.9069674060836,23.05176218477965,70.72218819072975,1711.5892897679796,sweet_potato
5.280069797684289,0.5903604272306524,0.1780660781397555,0.458077969316339,1203.0795218071642,26.32144192377089,86.28491472347935,1276.1720694072208,rice
6.432492077852981,0.4619014923091115,0.1187062063746924,0.425241847659312,1058.744117980087,21.68352022352046,75.85510319506717,1497.9282208392874,tomato
6.635950913961157,0.5166014492732266,0.1594770829681921,0.4345040578253857,992.8320192113324,26.218956009565417,58.10369461887124,1641.6573947501247,tomato
5.804730905784952,0.6218611967975028,0.1897918282124355,0.5456736657464384,1037.0282815694895,26.980059490380583,61.117154703081816,1597.4622303795022,maize
6.498743918229293,0.4141556258567248,0.0857326718340132,0.5659822666711003,1161.391464195288,26.575814339546227,72.61629967036286,1225.9180683395416,rice
6.944305741002714,0.5063147810826364,0.136540707125377,0.3793606503590815,1063.9503149310135,25.455403310414816,63.0744683340952,1204.2153363771392,maize
6.506955269640274,0.6465671262380851,0.0908794506211206,0.4168979314532958,741.6988472852969,23.76081356927553,70.19058939709846,1149.7469408703053,maize
5.595062455709152,0.6464860813364808,0.1186824613969667,0.4739497783418539,727.320327381882,24.13352450001536,74.00569649724216,1437.165181395099,maize
6.202861472843465,0.5322963983960836,0.2326600728791396,0.6008366449227895,774.4150476018293,11.156846390051689,81.69603504123991,1858.1830641787728,irish_potato
5.970953170795633,0.220592451933563,0.0969659807091904,0.430659155577801,724.1624509988759,26.80311385547403,67.58625964855398,1201.291657157644,sweet_potato
5.580403881526842,0.6501589835465215,0.1579898731337993,0.6149137718533132,1626.239311018307,25.07316395506689,75.86867877217608,1288.203020347792,rice
